sample,iterations,iterations_executed,cg_info,bound,a_min,actual_contrast,resolved_fraction,all_cells_resolved,certified_top10_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,flux_to_baseline_bound_ratio,corrected_prediction_relative_l2,relative_l2_correction_error,same_A_identity_relative_error,numeric_tolerance,false_high,false_low,bound_violations,raw_positive_bound_exceedances,max_positive_bound_excess_over_error_scale,positive_flux_excess_over_baseline_bound,baseline_flags_lost_by_flux
40,20,20,20,equilibrated_flux,1.0,100.0,0.6572265625,False,0.0970873786407767,10,663,0.3552081585188426,0.3001981259475936,0.00032378510867708555,0.007758174053892266,2.9555447692950245e-14,1.2737668511855604e-13,0,0,0,0,0.0,0.0,0
40,40,40,40,baseline,1.0,100.0,0.984375,False,0.9320388349514563,96,912,0.01477990904050321,0.3280785727912213,3.1109455891895908e-06,7.45409739556292e-05,2.9555447692950245e-14,1.2737668511855604e-13,0,0,0,0,0.0,0.0,0
40,40,40,40,equilibrated_flux,1.0,100.0,0.990234375,False,0.9611650485436893,99,915,0.0048489714639923616,0.3280785727912213,3.1109455891895908e-06,7.45409739556292e-05,2.9555447692950245e-14,1.2737668511855604e-13,0,0,0,0,0.0,0.0,0
41,20,20,20,baseline,1.0,100.0,0.1337890625,False,0.0,0,137,0.9983831126725377,0.3259313568614827,0.00020874893007414783,0.006073030175063479,2.9797815932305156e-14,1.294048605848158e-13,0,0,0,0,0.0,0.0,0
41,20,20,20,equilibrated_flux,1.0,100.0,0.85546875,False,0.5922330097087378,61,815,0.32540436258095085,0.3259313568614827,0.00020874893007414783,0.006073030175063479,2.9797815932305156e-14,1.294048605848158e-13,0,0,0,0,0.0,0.0,0
41,40,40,40,baseline,1.0,100.0,0.994140625,False,0.970873786407767,100,918,0.015805503552739058,0.32886197994321126,2.1023074344693382e-06,6.116139844293086e-05,2.9797815932305156e-14,1.294048605848158e-13,0,0,0,0,0.0,0.0,0
41,40,40,40,equilibrated_flux,1.0,100.0,0.998046875,False,0.9902912621359223,102,920,0.005197829192353226,0.32886197994321126,2.1023074344693382e-06,6.116139844293086e-05,2.9797815932305156e-14,1.294048605848158e-13,0,0,0,0,0.0,0.0,0
42,20,20,20,baseline,1.0,100.0,0.025390625,False,0.05825242718446602,6,20,1.1637014610939627,0.32422502731217184,0.00025973527334636955,0.006154468518997454,2.917699950304858e-14,1.4593839257358472e-13,0,0,0,0,0.0,0.0,0
42,20,20,20,equilibrated_flux,1.0,100.0,0.7666015625,False,0.47572815533980584,49,736,0.3773011380064043,0.32422502731217184,0.00025973527334636955,0.006154468518997454,2.917699950304858e-14,1.4593839257358472e-13,0,0,0,0,0.0,0.0,0
42,40,40,40,baseline,1.0,100.0,0.990234375,False,0.970873786407767,100,914,0.015911627140923458,0.32396456509225796,2.516494939174672e-06,5.962874692308483e-05,2.917699950304858e-14,1.4593839257358472e-13,0,0,0,0,0.0,0.0,0
42,40,40,40,equilibrated_flux,1.0,100.0,0.9951171875,False,0.970873786407767,100,919,0.005154803366619436,0.32396456509225796,2.516494939174672e-06,5.962874692308483e-05,2.917699950304858e-14,1.4593839257358472e-13,0,0,0,0,0.0,0.0,0
43,20,20,20,baseline,1.0,100.0,0.2861328125,False,0.038834951456310676,4,289,0.9145674678178942,0.32155579672662915,0.00035937066641018536,0.00588449645269471,2.431184763871623e-14,1.8207670218020326e-13,0,0,0,0,0.0,0.0,0
43,20,20,20,equilibrated_flux,1.0,100.0,0.8125,False,0.5145631067961165,53,779,0.2940844707744387,0.32155579672662915,0.00035937066641018536,0.00588449645269471,2.431184763871623e-14,1.8207670218020326e-13,0,0,0,0,0.0,0.0,0
43,40,40,40,baseline,1.0,100.0,0.9921875,False,0.970873786407767,100,916,0.01170346756854719,0.3414110730309317,3.1380442879228645e-06,5.138374443622124e-05,2.431184763871623e-14,1.8207670218020326e-13,0,0,0,0,0.0,0.0,0
43,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.0039956934207604055,0.3414110730309317,3.1380442879228645e-06,5.138374443622124e-05,2.431184763871623e-14,1.8207670218020326e-13,0,0,0,0,0.0,0.0,0
44,20,20,20,baseline,1.0,100.0,0.3232421875,False,0.019417475728155338,2,329,0.7769621926317561,0.3077823705753978,0.00027620385750760343,0.0049379195032082995,2.6407507973774046e-14,1.3888242011128147e-13,0,0,0,0,0.0,0.0,0
44,20,20,20,equilibrated_flux,1.0,100.0,0.8076171875,False,0.5631067961165048,58,769,0.23913526549566078,0.3077823705753978,0.00027620385750760343,0.0049379195032082995,2.6407507973774046e-14,1.3888242011128147e-13,0,0,0,0,0.0,0.0,0
44,40,40,40,baseline,1.0,100.0,0.9912109375,False,0.9611650485436893,99,916,0.011393243789001348,0.31936873491799117,2.3669006284312426e-06,4.231499473160721e-05,2.6407507973774046e-14,1.3888242011128147e-13,0,0,0,0,0.0,0.0,0
44,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.003638645855505621,0.31936873491799117,2.3669006284312426e-06,4.231499473160721e-05,2.6407507973774046e-14,1.3888242011128147e-13,0,0,0,0,0.0,0.0,0
45,20,20,20,baseline,1.0,100.0,0.1328125,False,0.0,0,136,0.9295310722107386,0.3170044120158761,0.00015985595962894565,0.004896291100516766,2.7071492423572557e-14,1.2392480627758715e-13,0,0,0,0,0.0,0.0,0
45,20,20,20,equilibrated_flux,1.0,100.0,0.7568359375,False,0.17475728155339806,18,757,0.2946654509966521,0.3170044120158761,0.00015985595962894565,0.004896291100516766,2.7071492423572557e-14,1.2392480627758715e-13,0,0,0,0,0.0,0.0,0
45,40,40,40,baseline,1.0,100.0,0.9912109375,False,0.970873786407767,100,915,0.011830983280853124,0.3250230356199445,1.5336039571825164e-06,4.6973359170964243e-05,2.7071492423572557e-14,1.2392480627758715e-13,0,0,0,0,0.0,0.0,0
45,40,40,40,equilibrated_flux,1.0,100.0,0.9970703125,False,0.9902912621359223,102,919,0.0038453421003116924,0.3250230356199445,1.5336039571825164e-06,4.6973359170964243e-05,2.7071492423572557e-14,1.2392480627758715e-13,0,0,0,0,0.0,0.0,0
46,20,20,20,baseline,1.0,100.0,0.34375,False,0.0,0,352,0.8798830061856641,0.3193050948423622,0.00024544026880941156,0.004020403468355347,1.9420535712080615e-14,1.3663778523545655e-13,0,0,0,0,0.0,0.0,0
46,20,20,20,equilibrated_flux,1.0,100.0,0.791015625,False,0.20388349514563106,21,789,0.28095112674029626,0.3193050948423622,0.00024544026880941156,0.004020403468355347,1.9420535712080615e-14,1.3663778523545655e-13,0,0,0,0,0.0,0.0,0
46,40,40,40,baseline,1.0,100.0,0.9921875,False,0.9611650485436893,99,917,0.012809920297955319,0.30632232849048113,2.5619552803837434e-06,4.1965786400897596e-05,1.9420535712080615e-14,1.3663778523545655e-13,0,0,0,0,0.0,0.0,0
46,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.003923964613447151,0.30632232849048113,2.5619552803837434e-06,4.1965786400897596e-05,1.9420535712080615e-14,1.3663778523545655e-13,0,0,0,0,0.0,0.0,0
47,20,20,20,baseline,1.0,100.0,0.0,False,0.0,0,0,1.6002667125432186,0.3222508840682695,0.00027930676133516846,0.013998846422633243,5.347609549492179e-14,1.401382553558434e-13,0,0,0,0,0.0,0.0,0
47,20,20,20,equilibrated_flux,1.0,100.0,0.6689453125,False,0.30097087378640774,31,654,0.5156873628620755,0.3222508840682695,0.00027930676133516846,0.013998846422633243,5.347609549492179e-14,1.401382553558434e-13,0,0,0,0,0.0,0.0,0
47,40,40,40,baseline,1.0,100.0,0.990234375,False,0.9611650485436893,99,915,0.017316013379213874,0.33429421600851267,1.8372653246121977e-06,9.208368244992476e-05,5.347609549492179e-14,1.401382553558434e-13,0,0,0,0,0.0,0.0,0
47,40,40,40,equilibrated_flux,1.0,100.0,0.9970703125,False,0.9902912621359223,102,919,0.005788643116997217,0.33429421600851267,1.8372653246121977e-06,9.208368244992476e-05,5.347609549492179e-14,1.401382553558434e-13,0,0,0,0,0.0,0.0,0
48,20,20,20,baseline,1.0,100.0,0.2978515625,False,0.038834951456310676,4,301,0.7633314957350072,0.3217385419469849,0.00013662129335687549,0.004931990918445658,2.3782273762632175e-14,1.374921254206043e-13,0,0,0,0,0.0,0.0,0
48,20,20,20,equilibrated_flux,1.0,100.0,0.7626953125,False,0.39805825242718446,41,740,0.24559316245999235,0.3217385419469849,0.00013662129335687549,0.004931990918445658,2.3782273762632175e-14,1.374921254206043e-13,0,0,0,0,0.0,0.0,0
48,40,40,40,baseline,1.0,100.0,0.9921875,False,0.970873786407767,100,916,0.01139068771166062,0.33219595113824524,1.4304219980446764e-06,5.1637838660083505e-05,2.3782273762632175e-14,1.374921254206043e-13,0,0,0,0,0.0,0.0,0
48,40,40,40,equilibrated_flux,1.0,100.0,0.9951171875,False,0.970873786407767,100,919,0.0037839403384938215,0.33219595113824524,1.4304219980446764e-06,5.1637838660083505e-05,2.3782273762632175e-14,1.374921254206043e-13,0,0,0,0,0.0,0.0,0
49,20,20,20,baseline,1.0,100.0,0.0986328125,False,0.0,0,101,0.9606202518719825,0.31996656217680075,0.00029687838895791876,0.007290524428973904,3.1732010699904045e-14,1.506969184863754e-13,0,0,0,0,0.0,0.0,0
49,20,20,20,equilibrated_flux,1.0,100.0,0.73828125,False,0.13592233009708737,14,742,0.30736635954889074,0.31996656217680075,0.00029687838895791876,0.007290524428973904,3.1732010699904045e-14,1.506969184863754e-13,0,0,0,0,0.0,0.0,0
49,40,40,40,baseline,1.0,100.0,0.9873046875,False,0.970873786407767,100,911,0.013757389993306656,0.32795832395813124,2.7433210572997e-06,6.73684913709868e-05,3.1732010699904045e-14,1.506969184863754e-13,0,0,0,0,0.0,0.0,0
49,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.004511850564243217,0.32795832395813124,2.7433210572997e-06,6.73684913709868e-05,3.1732010699904045e-14,1.506969184863754e-13,0,0,0,0,0.0,0.0,0
50,20,20,20,baseline,1.0,100.0,0.701171875,False,0.009708737864077669,1,717,0.6015101937741233,0.32194067861257814,0.00016483590440852241,0.003410004213574522,2.790430254551003e-14,1.460832979850466e-13,0,0,0,0,0.0,0.0,0
50,20,20,20,equilibrated_flux,1.0,100.0,0.8701171875,False,0.34951456310679613,36,855,0.19365059997602463,0.32194067861257814,0.00016483590440852241,0.003410004213574522,2.790430254551003e-14,1.460832979850466e-13,0,0,0,0,0.0,0.0,0
50,40,40,40,baseline,1.0,100.0,0.9892578125,False,0.9514563106796117,98,915,0.008571092295085816,0.30864372693619696,1.476484520721611e-06,3.054442813904738e-05,2.790430254551003e-14,1.460832979850466e-13,0,0,0,0,0.0,0.0,0
50,40,40,40,equilibrated_flux,1.0,100.0,0.9951171875,False,0.9902912621359223,102,917,0.0026454138698694084,0.30864372693619696,1.476484520721611e-06,3.054442813904738e-05,2.790430254551003e-14,1.460832979850466e-13,0,0,0,0,0.0,0.0,0
51,20,20,20,baseline,1.0,100.0,0.0556640625,False,0.0,0,57,1.07898448217332,0.32198621440467645,0.00011808656225666353,0.005793009227017325,5.1616671030853093e-14,1.184238596647142e-13,0,0,0,0,0.0,0.0,0
51,20,20,20,equilibrated_flux,1.0,100.0,0.7626953125,False,0.17475728155339806,18,763,0.34741812881637746,0.32198621440467645,0.00011808656225666353,0.005793009227017325,5.1616671030853093e-14,1.184238596647142e-13,0,0,0,0,0.0,0.0,0
51,40,40,40,baseline,1.0,100.0,0.99609375,False,0.9805825242718447,101,919,0.014093619419744997,0.3188749396177784,1.0800799592807678e-06,5.298581862726712e-05,5.1616671030853093e-14,1.184238596647142e-13,0,0,0,0,0.0,0.0,0
51,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.004494102041467135,0.3188749396177784,1.0800799592807678e-06,5.298581862726712e-05,5.1616671030853093e-14,1.184238596647142e-13,0,0,0,0,0.0,0.0,0
52,20,20,20,baseline,1.0,100.0,0.0068359375,False,0.038834951456310676,4,3,1.508246304001512,0.32325569525911685,0.00033990764727879135,0.008826361464326218,6.734552787812957e-15,1.6966470657794167e-13,0,0,0,0,0.0,0.0,0
52,20,20,20,equilibrated_flux,1.0,100.0,0.8544921875,False,0.3883495145631068,40,835,0.4875492076220021,0.32325569525911685,0.00033990764727879135,0.008826361464326218,6.734552787812957e-15,1.6966470657794167e-13,0,0,0,0,0.0,0.0,0
52,40,40,40,baseline,1.0,100.0,0.99609375,False,0.9805825242718447,101,919,0.0249942693386061,0.31517590474219176,3.4833150032595805e-06,9.045103150528466e-05,6.734552787812957e-15,1.6966470657794167e-13,0,0,0,0,0.0,0.0,0
52,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.007877591452165201,0.31517590474219176,3.4833150032595805e-06,9.045103150528466e-05,6.734552787812957e-15,1.6966470657794167e-13,0,0,0,0,0.0,0.0,0
53,20,20,20,baseline,1.0,100.0,0.357421875,False,0.0,0,366,0.9487113352837245,0.3208236263688056,0.00024138703486292285,0.004292119020173646,4.201317965771697e-14,1.5007326401393818e-13,0,0,0,0,0.0,0.0,0
53,20,20,20,equilibrated_flux,1.0,100.0,0.7978515625,False,0.24271844660194175,25,792,0.3043690109629163,0.3208236263688056,0.00024138703486292285,0.004292119020173646,4.201317965771697e-14,1.5007326401393818e-13,0,0,0,0,0.0,0.0,0
53,40,40,40,baseline,1.0,100.0,0.9921875,False,0.9514563106796117,98,918,0.012107184366713491,0.3311677296830098,2.3622251995657897e-06,4.2002884350221744e-05,4.201317965771697e-14,1.5007326401393818e-13,0,0,0,0,0.0,0.0,0
53,40,40,40,equilibrated_flux,1.0,100.0,0.9970703125,False,0.9805825242718447,101,920,0.004009508759578136,0.3311677296830098,2.3622251995657897e-06,4.2002884350221744e-05,4.201317965771697e-14,1.5007326401393818e-13,0,0,0,0,0.0,0.0,0
54,20,20,20,baseline,1.0,100.0,0.0,False,0.0,0,0,1.2894144646637442,0.3259522582220232,0.00025384653880282566,0.008865359714016972,3.2565171256192404e-14,1.3745737616370673e-13,0,0,0,0,0.0,0.0,0
54,20,20,20,equilibrated_flux,1.0,100.0,0.701171875,False,0.18446601941747573,19,699,0.4202875565412886,0.3259522582220232,0.00025384653880282566,0.008865359714016972,3.2565171256192404e-14,1.3745737616370673e-13,0,0,0,0,0.0,0.0,0
54,40,40,40,baseline,1.0,100.0,0.9873046875,False,0.941747572815534,97,914,0.02010893709902566,0.3377312947444432,2.5735943204436106e-06,8.988044318548375e-05,3.2565171256192404e-14,1.3745737616370673e-13,0,0,0,0,0.0,0.0,0
54,40,40,40,equilibrated_flux,1.0,100.0,0.99609375,False,0.970873786407767,100,920,0.006791417362388506,0.3377312947444432,2.5735943204436106e-06,8.988044318548375e-05,3.2565171256192404e-14,1.3745737616370673e-13,0,0,0,0,0.0,0.0,0
55,20,20,20,baseline,1.0,100.0,0.0419921875,False,0.04854368932038835,5,38,1.125317048896637,0.3117934852638314,0.0005662264835731935,0.007531604307290267,1.109240958656096e-14,3.377499528479436e-13,0,0,0,0,0.0,0.0,0
55,20,20,20,equilibrated_flux,1.0,100.0,0.7841796875,False,0.4368932038834951,45,758,0.35086652470229185,0.3117934852638314,0.0005662264835731935,0.007531604307290267,1.109240958656096e-14,3.377499528479436e-13,0,0,0,0,0.0,0.0,0
55,40,40,40,baseline,1.0,100.0,0.986328125,False,0.912621359223301,94,916,0.014506038632053802,0.3226970070048122,4.890831015323228e-06,6.5054894127861e-05,1.109240958656096e-14,3.377499528479436e-13,0,0,0,0,0.0,0.0,0
55,40,40,40,equilibrated_flux,1.0,100.0,0.994140625,False,0.9611650485436893,99,919,0.0046810552500599414,0.3226970070048122,4.890831015323228e-06,6.5054894127861e-05,1.109240958656096e-14,3.377499528479436e-13,0,0,0,0,0.0,0.0,0
56,20,20,20,baseline,1.0,100.0,0.30859375,False,0.0,0,316,0.9548825112533508,0.3187558525735901,0.0002530174184081062,0.007057850906935883,4.7220242111689067e-14,1.6734551677329105e-13,0,0,0,0,0.0,0.0,0
56,20,20,20,equilibrated_flux,1.0,100.0,0.8349609375,False,0.39805825242718446,41,814,0.3043743889821726,0.3187558525735901,0.0002530174184081062,0.007057850906935883,4.7220242111689067e-14,1.6734551677329105e-13,0,0,0,0,0.0,0.0,0
56,40,40,40,baseline,1.0,100.0,0.990234375,False,0.9514563106796117,98,916,0.01113919141381185,0.3280127000152236,1.7883500363351986e-06,4.988552964179236e-05,4.7220242111689067e-14,1.6734551677329105e-13,0,0,0,0,0.0,0.0,0
56,40,40,40,equilibrated_flux,1.0,100.0,0.9970703125,False,0.9902912621359223,102,919,0.0036537962516308203,0.3280127000152236,1.7883500363351986e-06,4.988552964179236e-05,4.7220242111689067e-14,1.6734551677329105e-13,0,0,0,0,0.0,0.0,0
57,20,20,20,baseline,1.0,100.0,0.0078125,False,0.0,0,8,1.207072031611504,0.32784390491866644,0.00019054695675128742,0.007397778243341046,7.02231623439111e-14,1.7641234695796655e-13,0,0,0,0,0.0,0.0,0
57,20,20,20,equilibrated_flux,1.0,100.0,0.7705078125,False,0.3300970873786408,34,755,0.39573120836162357,0.32784390491866644,0.00019054695675128742,0.007397778243341046,7.02231623439111e-14,1.7641234695796655e-13,0,0,0,0,0.0,0.0,0
57,40,40,40,baseline,1.0,100.0,0.9931640625,False,0.9611650485436893,99,918,0.013411705616266823,0.33272601722632045,1.5741288899718542e-06,6.111384119168316e-05,7.02231623439111e-14,1.7641234695796655e-13,0,0,0,0,0.0,0.0,0
57,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.004462423393912333,0.33272601722632045,1.5741288899718542e-06,6.111384119168316e-05,7.02231623439111e-14,1.7641234695796655e-13,0,0,0,0,0.0,0.0,0
58,20,20,20,baseline,1.0,100.0,0.48828125,False,0.0,0,500,0.40578328875891134,0.32773670793296933,0.0003052129699249766,0.002647043520520579,5.952406211187643e-14,3.139082153355749e-13,0,0,0,0,0.0,0.0,0
58,20,20,20,equilibrated_flux,1.0,100.0,0.7548828125,False,0.0,0,773,0.13299007919205907,0.32773670793296933,0.0003052129699249766,0.002647043520520579,5.952406211187643e-14,3.139082153355749e-13,0,0,0,0,0.0,0.0,0
58,40,40,40,baseline,1.0,100.0,0.984375,False,0.912621359223301,94,914,0.0054540057610386935,0.33887035293367235,2.976372299067037e-06,2.5813408292705267e-05,5.952406211187643e-14,3.139082153355749e-13,0,0,0,0,0.0,0.0,0
58,40,40,40,equilibrated_flux,1.0,100.0,0.99609375,False,0.970873786407767,100,920,0.0018482008571454643,0.33887035293367235,2.976372299067037e-06,2.5813408292705267e-05,5.952406211187643e-14,3.139082153355749e-13,0,0,0,0,0.0,0.0,0
59,20,20,20,baseline,1.0,100.0,0.748046875,False,0.1941747572815534,20,746,0.4864794104308946,0.32253966912252485,0.00023207161499440163,0.0028093146335157106,4.1622733994647443e-14,2.2441955899664117e-13,0,0,0,0,0.0,0.0,0
59,20,20,20,equilibrated_flux,1.0,100.0,0.919921875,False,0.5825242718446602,60,882,0.15690890807530172,0.32253966912252485,0.00023207161499440163,0.0028093146335157106,4.1622733994647443e-14,2.2441955899664117e-13,0,0,0,0,0.0,0.0,0
59,40,40,40,baseline,1.0,100.0,0.9970703125,False,0.9902912621359223,102,919,0.006725211899162093,0.34560167253376856,2.545788418221111e-06,3.0817731230589154e-05,4.1622733994647443e-14,2.2441955899664117e-13,0,0,0,0,0.0,0.0,0
59,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.0023242444804944216,0.34560167253376856,2.545788418221111e-06,3.0817731230589154e-05,4.1622733994647443e-14,2.2441955899664117e-13,0,0,0,0,0.0,0.0,0
60,20,20,20,baseline,1.0,100.0,0.044921875,False,0.0,0,46,1.069516027790019,0.3205531872275962,0.0001769668654745615,0.006007283224948361,5.9791769043772e-14,1.3970108333569267e-13,0,0,0,0,0.0,0.0,0
60,20,20,20,equilibrated_flux,1.0,100.0,0.736328125,False,0.21359223300970873,22,732,0.3428367714990889,0.3205531872275962,0.0001769668654745615,0.006007283224948361,5.9791769043772e-14,1.3970108333569267e-13,0,0,0,0,0.0,0.0,0
60,40,40,40,baseline,1.0,100.0,0.9921875,False,0.9611650485436893,99,917,0.012700063219195236,0.33943340587327403,1.7283120094089605e-06,5.8668947510357515e-05,5.9791769043772e-14,1.3970108333569267e-13,0,0,0,0,0.0,0.0,0
60,40,40,40,equilibrated_flux,1.0,100.0,0.99609375,False,0.9805825242718447,101,919,0.004310825713297335,0.33943340587327403,1.7283120094089605e-06,5.8668947510357515e-05,5.9791769043772e-14,1.3970108333569267e-13,0,0,0,0,0.0,0.0,0
61,20,20,20,baseline,1.0,100.0,0.2197265625,False,0.04854368932038835,5,220,0.9707923385763223,0.32424911041711885,0.0002547980090070324,0.005695107024156709,4.9513248645686965e-14,1.5838094912031674e-13,0,0,0,0,0.0,0.0,0
61,20,20,20,equilibrated_flux,1.0,100.0,0.826171875,False,0.39805825242718446,41,805,0.31477855218312695,0.32424911041711885,0.0002547980090070324,0.005695107024156709,4.9513248645686965e-14,1.5838094912031674e-13,0,0,0,0,0.0,0.0,0
61,40,40,40,baseline,1.0,100.0,0.9921875,False,0.9611650485436893,99,917,0.01200855279183433,0.3312197687361615,2.4919656893171016e-06,5.569906670974774e-05,4.9513248645686965e-14,1.5838094912031674e-13,0,0,0,0,0.0,0.0,0
61,40,40,40,equilibrated_flux,1.0,100.0,0.99609375,False,0.9805825242718447,101,919,0.0039774700785673535,0.3312197687361615,2.4919656893171016e-06,5.569906670974774e-05,4.9513248645686965e-14,1.5838094912031674e-13,0,0,0,0,0.0,0.0,0
62,20,20,20,baseline,1.0,100.0,0.5595703125,False,0.038834951456310676,4,569,0.9059506047087188,0.31151508059868976,0.0002724442005888653,0.006084084467555738,1.0431648167047982e-14,1.5217443437394546e-13,0,0,0,0,0.0,0.0,0
62,20,20,20,equilibrated_flux,1.0,100.0,0.921875,False,0.6893203883495146,71,873,0.28221727564426824,0.31151508059868976,0.0002724442005888653,0.006084084467555738,1.0431648167047982e-14,1.5217443437394546e-13,0,0,0,0,0.0,0.0,0
62,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,0.013536642624077175,0.3334486673945352,2.5966447902340165e-06,5.798694265421034e-05,1.0431648167047982e-14,1.5217443437394546e-13,0,0,0,0,0.0,0.0,0
62,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.004513775443994597,0.3334486673945352,2.5966447902340165e-06,5.798694265421034e-05,1.0431648167047982e-14,1.5217443437394546e-13,0,0,0,0,0.0,0.0,0
