sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
43,40,1.0,1.0,103,921,0.0011236686807674355,3.1833104604920117e-06,0.0,0,0,0
43,80,1.0,1.0,103,921,6.4681193287189246e-12,2.32524624771892e-12,3.5676649217212526e-13,0,0,0
44,5,0.0,0.0,0,0,22.941818323039413,0.8361444825704755,0.0,0,0,0
44,10,0.0,0.0,0,0,18.126596638146882,0.15501585140007804,0.0,0,0,0
44,20,0.0,0.0,0,0,3.5248931745151797,0.00599760544949699,0.0,0,0,0
44,40,1.0,1.0,103,921,5.561402716180248e-05,4.436745263750752e-07,0.0,0,0,0
44,80,1.0,1.0,103,921,9.651528379825552e-12,3.120348618187756e-13,0.0,0,0,0
45,5,0.0,0.0,0,0,25.752011649567986,1.2069081419231116,0.0,0,0,0
45,10,0.0,0.0,0,0,11.36119526627633,0.24366530566552758,0.0,0,0,0
45,20,0.0,0.0,0,0,3.1072943606508825,0.0031810120670844317,0.0,0,0,0
45,40,1.0,1.0,103,921,0.0002606522881493672,4.4224242940555455e-06,0.0,0,0,0
45,80,1.0,1.0,103,921,9.566072954485602e-12,6.295812809990912e-13,0.0,0,0,0
46,5,0.0,0.0,0,0,36.58744929975546,0.729028802222294,0.0,0,0,0
46,10,0.0,0.0,0,0,6.074511317554075,0.10156360442489977,0.0,0,0,0
46,20,0.900390625,0.6116504854368932,63,859,0.2826301893254592,0.00188111246349752,0.0,0,0,0
46,40,1.0,1.0,103,921,2.4226385090796627e-05,4.73417987462466e-07,0.0,0,0,0
46,80,1.0,1.0,103,921,6.9136297647273015e-12,3.158749508485826e-12,1.5042191688529562e-13,0,0,0
47,5,0.0,0.0,0,0,73.92728184236762,0.5035776457287553,0.0,0,0,0
47,10,0.0,0.0,0,0,118.35979974842544,0.32180435609054875,0.0,0,0,0
47,20,0.0,0.0,0,0,2.9181555209355223,0.011794706247317004,0.0,0,0,0
47,40,0.99609375,0.9902912621359223,102,918,0.005179511488565099,4.176928524403147e-05,0.0,0,0,0
47,80,1.0,1.0,103,921,5.385730320332323e-09,4.048629961204985e-11,0.0,0,0,0
48,5,0.0,0.0,0,0,126.96871508256643,0.34534321722293176,0.0,0,0,0
48,10,0.0,0.0,0,0,15.787490999353833,0.1799913938920654,0.0,0,0,0
48,20,0.0,0.0,0,0,11.258260018594394,0.0077670902401626276,0.0,0,0,0
48,40,1.0,1.0,103,921,0.000805331257333078,7.699246064634292e-06,0.0,0,0,0
48,80,1.0,1.0,103,921,3.158851294061583e-10,3.7338130081397815e-12,0.0,0,0,0
49,5,0.0,0.0,0,0,177.2137043967606,0.6348329635967902,0.0,0,0,0
49,10,0.0,0.0,0,0,44.715879914981926,0.6018923330942246,0.0,0,0,0
49,20,0.0,0.0,0,0,6.664212646378756,0.012495408529200606,0.0,0,0,0
49,40,1.0,1.0,103,921,0.008758858008410378,1.7218267400536863e-05,0.0,0,0,0
49,80,1.0,1.0,103,921,1.187976893970493e-09,1.4244468064078258e-11,0.0,0,0,0
50,5,0.0,0.0,0,0,92.40542430488608,0.8051696652385297,0.0,0,0,0
50,10,0.0,0.0,0,0,15.589167624587027,0.17016306870579737,0.0,0,0,0
50,20,0.88671875,0.5825242718446602,60,848,0.15610947915163684,0.0031208811332782017,0.0,0,0,0
50,40,1.0,1.0,103,921,7.021768144875037e-05,6.75802380715431e-07,0.0,0,0,0
50,80,1.0,1.0,103,921,1.0804570926156795e-11,3.214983635919137e-12,0.0,0,0,0
51,5,0.0,0.0,0,0,45.23647463392265,0.7326859313634867,0.0,0,0,0
51,10,0.0,0.0,0,0,10.08098017722786,0.17456507254375742,0.0,0,0,0
51,20,0.802734375,0.34951456310679613,36,786,0.3291265168659938,0.003010943234651199,0.0,0,0,0
51,40,0.998046875,0.9902912621359223,102,920,0.00031488829820127345,3.8315080349766207e-07,0.0,0,0,0
51,80,1.0,1.0,103,921,1.0486774986399125e-11,3.684452619081159e-12,1.8522720231149943e-13,0,0,0
52,5,0.0,0.0,0,0,48.71900726551293,0.7038811255693874,0.0,0,0,0
52,10,0.0,0.0,0,0,58.480479341867856,0.1651987062961701,0.0,0,0,0
52,20,0.0,0.0,0,0,5.285234199766551,0.005779667503073505,0.0,0,0,0
52,40,0.998046875,0.9902912621359223,102,920,0.0005805839604239095,5.309208306461633e-06,0.0,0,0,0
52,80,1.0,1.0,103,921,4.5726130662947095e-10,1.1910042397492118e-12,0.0,0,0,0
53,5,0.0,0.0,0,0,132.22588467545876,0.3657789172355713,0.0,0,0,0
53,10,0.0,0.0,0,0,54.67225367469899,0.22650395572773968,0.0,0,0,0
53,20,0.009765625,0.0970873786407767,10,0,2.3343559128147517,0.007246101326955175,0.0,0,0,0
53,40,1.0,1.0,103,921,0.0038233614474212866,2.136957445359514e-06,0.0,0,0,0
53,80,1.0,1.0,103,921,7.641758971441565e-11,9.806011406577395e-13,0.0,0,0,0
54,5,0.0,0.0,0,0,52.32480758032965,0.9234535902882244,0.0,0,0,0
54,10,0.0,0.0,0,0,51.980390219196686,0.14771084852496288,0.0,0,0,0
