sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
100,5,0.0,0.0,0,0,2.087843262121447,0.03759260484004436,0.0,0,0,0
100,10,0.9765625,0.8349514563106796,86,914,0.03334154230538076,0.0006513516051358945,0.0,0,0,0
100,20,1.0,1.0,103,921,7.404718007357861e-06,1.348591981234395e-07,0.0,0,0,0
100,40,1.0,1.0,103,921,9.444441216927919e-14,1.4737510738082199e-13,8.788599239708992e-14,0,0,0
100,80,1.0,1.0,103,921,9.444441216927919e-14,1.4737510738082199e-13,8.788599239708992e-14,0,0,0
101,5,0.0009765625,0.009708737864077669,1,0,1.6243541190659292,0.05042068937752395,0.0,0,0,0
101,10,0.970703125,0.883495145631068,91,903,0.03865272835891748,0.00045333870381919657,0.0,0,0,0
101,20,1.0,1.0,103,921,3.1962612186803486e-06,4.9362134649061216e-08,0.0,0,0,0
101,40,1.0,1.0,103,921,1.210959059175317e-13,1.6159122665113287e-13,6.330033107292574e-14,0,0,0
101,80,1.0,1.0,103,921,1.210959059175317e-13,1.6159122665113287e-13,6.330033107292574e-14,0,0,0
102,5,0.0,0.0,0,0,1.9496529121103143,0.0480054247677719,0.0,0,0,0
102,10,0.9599609375,0.7669902912621359,79,904,0.04952993177651116,0.0012089453205291953,0.0,0,0,0
102,20,1.0,1.0,103,921,1.0444419736380142e-05,1.896152800705476e-07,0.0,0,0,0
102,40,1.0,1.0,103,921,3.6943609381726695e-13,1.603117575036862e-13,1.2347205430037785e-14,0,0,0
102,80,1.0,1.0,103,921,1.154553179684837e-13,1.602888063466798e-13,9.369065666046382e-14,0,0,0
103,5,0.0,0.0,0,0,2.6671545434845485,0.054302207380751526,0.0,0,0,0
103,10,0.951171875,0.6893203883495146,71,903,0.045725595943748455,0.0008083543626580638,0.0,0,0,0
103,20,1.0,1.0,103,921,2.6297207136509106e-05,6.390530402961298e-07,0.0,0,0,0
103,40,1.0,1.0,103,921,1.1042897070200494e-12,1.3541767179884505e-13,0.0,0,0,0
103,80,1.0,1.0,103,921,2.0161116591752078e-13,1.365955915708194e-13,4.605437904976845e-14,0,0,0
104,5,0.0,0.0,0,0,2.6731182437023424,0.03698876705605533,0.0,0,0,0
104,10,0.9814453125,0.912621359223301,94,911,0.02384064751353373,0.0003575856092688687,0.0,0,0,0
104,20,1.0,1.0,103,921,3.1930897948010573e-06,6.560438055278228e-08,0.0,0,0,0
104,40,1.0,1.0,103,921,1.1310962696344953e-13,3.3753708079531625e-13,2.3249311458419553e-13,0,0,0
